110	794.00000	0.00124	0.00015
115	794.00000	0.00124	0.00015
118	794.00000	0.00154	0.00017
120	794.00000	0.00219	0.00021
122	794.00000	0.00236	0.00022
124	794.00000	0.00256	0.00023
126	794.00000	0.00264	0.00024
128	794.00000	0.00312	0.00026
130	794.00000	0.00351	0.00029
135	794.00000	0.00386	0.00030
140	794.00000	0.00439	0.00033
150	794.00000	0.00553	0.00039
160	794.00000	0.00523	0.00037
170	794.00000	0.00487	0.00035
180	794.00000	0.00672	0.00045
190	794.00000	0.01127	0.00066
200	794.00000	0.01177	0.00068
250	794.00000	0.01506	0.00083
300	794.00000	0.01675	0.00091
350	794.00000	0.01515	0.00084
400	794.00000	0.01299	0.00074
450	794.00000	0.00722	0.00047
500	794.00000	0.00545	0.00038
550	794.00000	0.00376	0.00030
600	794.00000	0.00279	0.00025
