110	794.00000	0.00421	0.00032
115	794.00000	0.00421	0.00032
118	794.00000	0.00535	0.00038
120	794.00000	0.00678	0.00045
122	794.00000	0.00747	0.00049
124	794.00000	0.00810	0.00052
126	794.00000	0.00869	0.00055
128	794.00000	0.00966	0.00059
130	794.00000	0.01024	0.00062
135	794.00000	0.01063	0.00064
140	794.00000	0.01067	0.00064
150	794.00000	0.01163	0.00069
160	794.00000	0.01039	0.00063
170	794.00000	0.00941	0.00058
180	794.00000	0.01082	0.00065
190	794.00000	0.01863	0.00102
200	794.00000	0.02185	0.00117
250	794.00000	0.03303	0.00169
300	794.00000	0.03072	0.00158
350	794.00000	0.02643	0.00138
400	794.00000	0.02192	0.00117
450	794.00000	0.01365	0.00078
500	794.00000	0.01013	0.00061
550	794.00000	0.00764	0.00049
600	794.00000	0.00601	0.00041
