110	360	0.0232	0.00555
115	360	0.0292	0.00698
118	360	0.0337	0.00806
120	360	0.0365	0.00873
122	360	0.0402	0.00961
124	360	0.0438	0.0105
126	360	0.0514	0.0123
128	360	0.0556	0.0133
130	360	0.0604	0.0145
135	360	0.0682	0.0163
140	360	0.0753	0.018
150	360	0.0901	0.0215
160	360	0.101	0.0241
170	360	0.108	0.0258
180	360	0.118	0.0281
190	360	0.132	0.0316
200	360	0.144	0.0345
250	360	0.195	0.0467
300	360	0.203	0.0486
350	360	0.206	0.0493
400	360	0.208	0.0497
450	360	0.208	0.0499
500	360	0.209	0.05
550	360	0.21	0.0501
600	360	0.21	0.0502
