110	794.00000	0.00783	0.00050
115	794.00000	0.01049	0.00062
118	794.00000	0.01190	0.00069
120	794.00000	0.01303	0.00074
122	794.00000	0.01396	0.00079
124	794.00000	0.01508	0.00084
126	794.00000	0.01844	0.00099
128	794.00000	0.01964	0.00105
130	794.00000	0.02092	0.00111
135	794.00000	0.02471	0.00128
140	794.00000	0.02845	0.00145
150	794.00000	0.03500	0.00175
160	794.00000	0.04094	0.00202
170	794.00000	0.04441	0.00218
180	794.00000	0.04864	0.00238
190	794.00000	0.05534	0.00268
200	794.00000	0.06054	0.00292
250	794.00000	0.08406	0.00399
300	794.00000	0.08669	0.00411
350	794.00000	0.08762	0.00415
400	794.00000	0.08804	0.00417
450	794.00000	0.08828	0.00418
500	794.00000	0.08840	0.00419
550	794.00000	0.08850	0.00419
600	794.00000	0.08854	0.00419
