110	80	0.0897516	0.0965196
115	103	0.0642485	0.0918043
118	112	0.0817022	0.0878859
120	118	0.0602232	0.0856403
122	127	0.0775754	0.0834608
124	129	0.0733912	0.0789818
126	131	0.0728365	0.0827239
128	134	0.0713612	0.0810566
130	142	0.0717926	0.0774424
135	161	0.0710829	0.0766727
140	167	0.0572391	0.0764998
150	180	0.0534869	0.0690604
160	201	0.0526387	0.0678407
170	211	0.051354	0.0659406
180	218	0.0502734	0.0686137
190	224	0.0575895	0.0686137
200	230	0.0616208	0.0612863
250	240	0.0698704	0.051909
300	251	0.0701241	0.0519836
350	253	0.0689284	0.0490344
400	260	0.0702981	0.0520272
450	260	0.069644	0.0514502
500	261	0.0696633	0.0514599
550	261	0.0694189	0.0512492
600	262	0.0696023	0.0513984
