110	360	0.00281	0.000672
115	360	0.00317	0.000757
118	360	0.00352	0.000842
120	360	0.0038	0.000909
122	360	0.00403	0.000965
124	360	0.00432	0.00103
126	360	0.00508	0.00121
128	360	0.00539	0.00129
130	360	0.0056	0.00134
135	360	0.00717	0.00172
140	360	0.00819	0.00196
150	360	0.0105	0.0025
160	360	0.0119	0.00284
170	360	0.013	0.00312
180	360	0.0144	0.00344
190	360	0.0158	0.00379
200	360	0.0168	0.00403
250	360	0.0199	0.00476
300	360	0.0206	0.00493
350	360	0.0209	0.00499
400	360	0.0211	0.00505
450	360	0.0211	0.00505
500	360	0.0212	0.00506
550	360	0.0212	0.00507
600	360	0.0212	0.00508
