110	794.00000	0.01132	0.00067
115	794.00000	0.01371	0.00078
118	794.00000	0.01543	0.00087
120	794.00000	0.01651	0.00092
122	794.00000	0.01780	0.00098
124	794.00000	0.01901	0.00103
126	794.00000	0.02426	0.00128
128	794.00000	0.02573	0.00135
130	794.00000	0.02755	0.00143
135	794.00000	0.03629	0.00184
140	794.00000	0.04047	0.00203
150	794.00000	0.05265	0.00260
160	794.00000	0.05996	0.00293
170	794.00000	0.06616	0.00322
180	794.00000	0.07667	0.00371
190	794.00000	0.08500	0.00409
200	794.00000	0.09155	0.00439
250	794.00000	0.12176	0.00579
300	794.00000	0.12607	0.00599
350	794.00000	0.12797	0.00608
400	794.00000	0.12868	0.00611
450	794.00000	0.12896	0.00612
500	794.00000	0.12907	0.00613
550	794.00000	0.12912	0.00613
600	794.00000	0.12921	0.00613
