110	193.00000	0.01876	0.00328
115	193.00000	0.02212	0.00382
118	193.00000	0.02667	0.00454
120	193.00000	0.02768	0.00470
122	193.00000	0.02983	0.00504
124	193.00000	0.03120	0.00526
126	193.00000	0.04061	0.00675
128	193.00000	0.04298	0.00712
130	193.00000	0.04382	0.00725
135	193.00000	0.05861	0.00959
140	193.00000	0.06259	0.01022
150	193.00000	0.08491	0.01375
160	193.00000	0.09385	0.01516
170	193.00000	0.10901	0.01756
180	193.00000	0.12771	0.02051
190	193.00000	0.14650	0.02348
200	193.00000	0.16055	0.02570
250	193.00000	0.22943	0.03658
300	193.00000	0.24264	0.03867
350	193.00000	0.24656	0.03929
400	193.00000	0.24765	0.03946
450	193.00000	0.24891	0.03966
500	193.00000	0.24926	0.03971
550	193.00000	0.24926	0.03971
600	193.00000	0.24944	0.03974
