110	193.00000	0.02799	0.00475
115	193.00000	0.02799	0.00475
118	193.00000	0.03490	0.00584
120	193.00000	0.04361	0.00722
122	193.00000	0.04143	0.00687
124	193.00000	0.04081	0.00678
126	193.00000	0.03934	0.00654
128	193.00000	0.03697	0.00617
130	193.00000	0.03150	0.00530
135	193.00000	0.03443	0.00577
140	193.00000	0.03223	0.00542
150	193.00000	0.03285	0.00552
160	193.00000	0.01569	0.00280
170	193.00000	0.01922	0.00336
180	193.00000	0.02673	0.00455
190	193.00000	0.04228	0.00701
200	193.00000	0.04816	0.00794
250	193.00000	0.07286	0.01184
300	193.00000	0.07666	0.01244
350	193.00000	0.06505	0.01061
400	193.00000	0.05313	0.00872
450	193.00000	0.03054	0.00515
500	193.00000	0.02210	0.00382
550	193.00000	0.01796	0.00316
600	193.00000	0.01446	0.00260
