110	360	0.031	0.00743
115	360	0.031	0.00743
118	360	0.0399	0.00955
120	360	0.05	0.012
122	360	0.0508	0.0121
124	360	0.0503	0.012
126	360	0.0494	0.0118
128	360	0.0488	0.0117
130	360	0.0477	0.0114
135	360	0.0541	0.0129
140	360	0.0591	0.0141
150	360	0.0588	0.0141
160	360	0.0394	0.00943
170	360	0.0353	0.00845
180	360	0.0365	0.00873
190	360	0.0466	0.0112
200	360	0.0505	0.0121
250	360	0.056	0.0134
300	360	0.0488	0.0117
350	360	0.0412	0.00985
400	360	0.0328	0.00785
450	360	0.0215	0.00514
500	360	0.0158	0.00378
550	360	0.0128	0.00307
600	360	0.00983	0.00235
