110	484	0.00601	0.000549
115	484	0.00601	0.000549
118	484	0.00766	0.000701
120	484	0.01	0.000916
122	484	0.00988	0.000903
124	484	0.00981	0.000897
126	484	0.0095	0.000869
128	484	0.00937	0.000857
130	484	0.00922	0.000843
135	484	0.00982	0.000898
140	484	0.00989	0.000905
150	484	0.0101	0.000922
160	484	0.00673	0.000616
170	484	0.0064	0.000586
180	484	0.00693	0.000634
190	484	0.00865	0.000791
200	484	0.00899	0.000822
250	484	0.00735	0.000672
300	484	0.00561	0.000513
350	484	0.00433	0.000396
400	484	0.00325	0.000297
450	484	0.00194	0.000177
500	484	0.00144	0.000132
550	484	0.00124	0.000114
600	484	0.000834	7.62e-05
