110	360	0.142	0.0241
115	360	0.142	0.0241
118	360	0.173	0.0293
120	360	0.2	0.034
122	360	0.195	0.0331
124	360	0.19	0.0322
126	360	0.183	0.0311
128	360	0.177	0.0301
130	360	0.169	0.0287
135	360	0.178	0.0302
140	360	0.179	0.0304
150	360	0.173	0.0292
160	360	0.103	0.0174
170	360	0.0841	0.0142
180	360	0.0883	0.0149
190	360	0.121	0.0204
200	360	0.138	0.0234
250	360	0.158	0.0268
300	360	0.148	0.0251
350	360	0.124	0.0209
400	360	0.1	0.0169
450	360	0.0644	0.0109
500	360	0.0512	0.0087
550	360	0.0404	0.00687
600	360	0.0321	0.00549
