110	360	0.00139	0.000332
115	360	0.00139	0.000332
118	360	0.00221	0.000529
120	360	0.00272	0.000651
122	360	0.0028	0.000669
124	360	0.00309	0.000739
126	360	0.00309	0.000738
128	360	0.003	0.000718
130	360	0.0029	0.000694
135	360	0.00333	0.000797
140	360	0.00355	0.000849
150	360	0.00371	0.000888
160	360	0.0026	0.000622
170	360	0.00269	0.000643
180	360	0.00299	0.000716
190	360	0.00361	0.000863
200	360	0.00374	0.000895
250	360	0.00287	0.000687
300	360	0.0025	0.000598
350	360	0.00212	0.000507
400	360	0.00169	0.000405
450	360	0.0011	0.000264
500	360	0.000833	0.000199
550	360	0.000713	0.000171
600	360	0.000635	0.000152
