110	794.00000	0.02664	0.00139
115	794.00000	0.02664	0.00139
118	794.00000	0.03185	0.00164
120	794.00000	0.03692	0.00187
122	794.00000	0.03571	0.00182
124	794.00000	0.03464	0.00177
126	794.00000	0.03311	0.00170
128	794.00000	0.03222	0.00165
130	794.00000	0.03141	0.00162
135	794.00000	0.03342	0.00171
140	794.00000	0.03314	0.00170
150	794.00000	0.03361	0.00172
160	794.00000	0.02034	0.00110
170	794.00000	0.01751	0.00097
180	794.00000	0.01990	0.00108
190	794.00000	0.02843	0.00148
200	794.00000	0.03376	0.00173
250	794.00000	0.04623	0.00231
300	794.00000	0.04490	0.00224
350	794.00000	0.03610	0.00183
400	794.00000	0.02811	0.00146
450	794.00000	0.01659	0.00092
500	794.00000	0.01283	0.00074
550	794.00000	0.00955	0.00059
600	794.00000	0.00726	0.00048
