110	484	0.131	0.012
115	484	0.131	0.012
118	484	0.165	0.0151
120	484	0.196	0.0179
122	484	0.189	0.0173
124	484	0.182	0.0167
126	484	0.174	0.0159
128	484	0.166	0.0152
130	484	0.156	0.0142
135	484	0.165	0.0151
140	484	0.166	0.0152
150	484	0.14	0.0128
160	484	0.0717	0.00656
170	484	0.0589	0.00538
180	484	0.06	0.00549
190	484	0.0842	0.0077
200	484	0.0911	0.00833
250	484	0.0842	0.0077
300	484	0.0704	0.00644
350	484	0.0537	0.00491
400	484	0.0405	0.00371
450	484	0.0235	0.00215
500	484	0.0174	0.00159
550	484	0.0124	0.00113
600	484	0.00982	0.000898
