110	360	0.0493	0.00861
115	360	0.0493	0.00861
118	360	0.0624	0.011
120	360	0.079	0.0138
122	360	0.0798	0.014
124	360	0.0785	0.0138
126	360	0.0774	0.0136
128	360	0.0768	0.0135
130	360	0.0759	0.0133
135	360	0.0855	0.015
140	360	0.0926	0.0162
150	360	0.0937	0.0163
160	360	0.0634	0.011
170	360	0.057	0.00992
180	360	0.0598	0.0104
190	360	0.0776	0.0134
200	360	0.0853	0.0147
250	360	0.094	0.0162
300	360	0.0832	0.0143
350	360	0.0696	0.012
400	360	0.0544	0.00939
450	360	0.0352	0.0061
500	360	0.0277	0.00473
550	360	0.0221	0.00379
600	360	0.0168	0.00288
