110	266.00000	0.00680	0.00047
115	266.00000	0.00680	0.00047
120	266.00000	0.00882	0.00058
130	266.00000	0.01285	0.00078
140	266.00000	0.01295	0.00079
150	266.00000	0.01209	0.00075
160	266.00000	0.01011	0.00064
170	266.00000	0.00810	0.00054
180	266.00000	0.01114	0.00070
190	266.00000	0.01862	0.00108
200	266.00000	0.02290	0.00130
250	266.00000	0.03576	0.00194
300	266.00000	0.03647	0.00198
350	266.00000	0.03170	0.00174
400	266.00000	0.02517	0.00141
450	266.00000	0.01574	0.00093
500	266.00000	0.01229	0.00076
550	266.00000	0.00920	0.00060
600	266.00000	0.00665	0.00046
