110	266.00000	0.00223	0.00022
115	266.00000	0.00223	0.00022
120	266.00000	0.00416	0.00033
130	266.00000	0.00635	0.00044
140	266.00000	0.00769	0.00051
150	266.00000	0.00983	0.00062
160	266.00000	0.00928	0.00059
170	266.00000	0.00890	0.00058
180	266.00000	0.01121	0.00069
190	266.00000	0.01787	0.00103
200	266.00000	0.01845	0.00106
250	266.00000	0.02071	0.00117
300	266.00000	0.02018	0.00114
350	266.00000	0.01844	0.00106
400	266.00000	0.01554	0.00091
450	266.00000	0.00944	0.00060
500	266.00000	0.00735	0.00050
550	266.00000	0.00583	0.00042
600	266.00000	0.00367	0.00030
