110	161	0.00187	0.000236
115	161	0.00187	0.000236
120	161	0.00296	0.000375
130	161	0.00458	0.000579
140	161	0.00487	0.000615
150	161	0.00501	0.000633
160	161	0.00455	0.000576
170	161	0.00408	0.000516
180	161	0.00499	0.000631
190	161	0.00684	0.000865
200	161	0.00737	0.000932
250	161	0.00641	0.000811
300	161	0.00497	0.000628
350	161	0.00408	0.000516
400	161	0.00307	0.000388
450	161	0.00178	0.000225
500	161	0.00131	0.000166
550	161	0.00113	0.000142
600	161	0.000724	9.15e-05
