110	68.00000	0.00992	0.00178
115	68.00000	0.00992	0.00178
120	68.00000	0.01456	0.00247
130	68.00000	0.02647	0.00423
140	68.00000	0.02643	0.00422
150	68.00000	0.02339	0.00377
160	68.00000	0.02108	0.00343
170	68.00000	0.01863	0.00307
180	68.00000	0.02172	0.00353
190	68.00000	0.03382	0.00530
200	68.00000	0.03948	0.00613
250	68.00000	0.06383	0.00970
300	68.00000	0.07479	0.01131
350	68.00000	0.07342	0.01110
400	68.00000	0.06773	0.01027
450	68.00000	0.04820	0.00741
500	68.00000	0.03969	0.00616
550	68.00000	0.03152	0.00497
600	68.00000	0.02558	0.00409
