110	794.00000	0.02123	0.00114
115	794.00000	0.02123	0.00114
120	794.00000	0.02123	0.00114
130	794.00000	0.02637	0.00138
140	794.00000	0.02445	0.00129
150	794.00000	0.01770	0.00097
160	794.00000	0.01480	0.00084
170	794.00000	0.01401	0.00080
180	794.00000	0.01856	0.00101
190	794.00000	0.03061	0.00157
200	794.00000	0.03551	0.00180
250	794.00000	0.04947	0.00245
300	794.00000	0.04441	0.00221
350	794.00000	0.03673	0.00186
400	794.00000	0.02854	0.00148
450	794.00000	0.01701	0.00094
500	794.00000	0.01259	0.00073
550	794.00000	0.00961	0.00059
600	794.00000	0.00743	0.00048
