110	794.00000	0.02516	0.00132
115	794.00000	0.02516	0.00132
120	794.00000	0.02516	0.00132
130	794.00000	0.03199	0.00164
140	794.00000	0.02794	0.00145
150	794.00000	0.01766	0.00097
160	794.00000	0.01453	0.00083
170	794.00000	0.01384	0.00079
180	794.00000	0.01907	0.00104
190	794.00000	0.03201	0.00164
200	794.00000	0.03780	0.00191
250	794.00000	0.05477	0.00270
300	794.00000	0.05219	0.00258
350	794.00000	0.04425	0.00221
400	794.00000	0.03420	0.00175
450	794.00000	0.01959	0.00106
500	794.00000	0.01515	0.00085
550	794.00000	0.01102	0.00066
600	794.00000	0.00833	0.00053
