110	360	0.0173	0.00414
115	360	0.0173	0.00414
120	360	0.0173	0.00414
130	360	0.0141	0.00338
140	360	0.0128	0.00305
150	360	0.00881	0.00211
160	360	0.0055	0.00132
170	360	0.00517	0.00124
180	360	0.00583	0.00139
190	360	0.00745	0.00178
200	360	0.00787	0.00188
250	360	0.00747	0.00179
300	360	0.00581	0.00139
350	360	0.00436	0.00104
400	360	0.00352	0.000842
450	360	0.00217	0.000519
500	360	0.00156	0.000373
550	360	0.00114	0.000272
600	360	0.000879	0.00021
