110	193.00000	0.01823	0.00318
115	193.00000	0.01823	0.00318
120	193.00000	0.01823	0.00318
130	193.00000	0.02624	0.00444
140	193.00000	0.02624	0.00444
150	193.00000	0.01781	0.00312
160	193.00000	0.01301	0.00236
170	193.00000	0.01107	0.00205
180	193.00000	0.01556	0.00276
190	193.00000	0.02326	0.00398
200	193.00000	0.02527	0.00429
250	193.00000	0.03413	0.00568
300	193.00000	0.04081	0.00673
350	193.00000	0.04006	0.00661
400	193.00000	0.03349	0.00558
450	193.00000	0.02281	0.00390
500	193.00000	0.01754	0.00308
550	193.00000	0.01085	0.00202
600	193.00000	0.00821	0.00160
