110	193.00000	0.02702	0.00459
115	193.00000	0.02702	0.00459
120	193.00000	0.02702	0.00459
130	193.00000	0.03601	0.00602
140	193.00000	0.03215	0.00541
150	193.00000	0.01923	0.00336
160	193.00000	0.01551	0.00277
170	193.00000	0.01384	0.00250
180	193.00000	0.01942	0.00339
190	193.00000	0.03650	0.00610
200	193.00000	0.04600	0.00760
250	193.00000	0.07924	0.01285
300	193.00000	0.08630	0.01397
350	193.00000	0.07886	0.01279
400	193.00000	0.06766	0.01102
450	193.00000	0.03595	0.00601
500	193.00000	0.02594	0.00442
550	193.00000	0.02086	0.00362
600	193.00000	0.01606	0.00286
