110     20      0.0967993       0.0229684
115	27	0.0943656	0.0224416
120	33	0.0888832	0.0213232
130	41	0.0986544	0.022283
140	54	0.09848	0.022088
150	61	0.0836218	0.0151749
160	65	0.0801358	0.0146379
170	68	0.0801498	0.0145978
180	70	0.0823864	0.0152263
190	73	0.0900756	0.0174407
200	75	0.108828	0.0242788
250	79	0.123492	0.032497
300	83	0.123936	0.0323298
350	84	0.0973756	0.0263226
400	84	0.122672	0.0315
450	84	0.122273	0.0314048
500	85	0.122648	0.0314868
550	85	0.122499	0.0314514
600	85	0.128287	0.0364406
