110	266.00000	0.00442	0.00035
115	266.00000	0.00531	0.00039
120	266.00000	0.00763	0.00051
130	266.00000	0.01229	0.00075
140	266.00000	0.01729	0.00099
150	266.00000	0.02161	0.00121
160	266.00000	0.02494	0.00137
170	266.00000	0.02780	0.00151
180	266.00000	0.03088	0.00166
190	266.00000	0.03532	0.00187
200	266.00000	0.03926	0.00207
250	266.00000	0.05713	0.00293
300	266.00000	0.05887	0.00302
350	266.00000	0.05926	0.00304
400	266.00000	0.05982	0.00306
450	266.00000	0.05997	0.00307
500	266.00000	0.05997	0.00307
550	266.00000	0.06004	0.00307
600	266.00000	0.06006	0.00308
