110	68.00000	0.01198	0.00210
115	68.00000	0.01328	0.00229
120	68.00000	0.01715	0.00285
130	68.00000	0.02563	0.00409
140	68.00000	0.03442	0.00536
150	68.00000	0.04239	0.00652
160	68.00000	0.05007	0.00763
170	68.00000	0.05222	0.00794
180	68.00000	0.05746	0.00870
190	68.00000	0.06726	0.01011
200	68.00000	0.07722	0.01155
250	68.00000	0.12226	0.01806
300	68.00000	0.12845	0.01896
350	68.00000	0.13256	0.01955
400	68.00000	0.13354	0.01969
450	68.00000	0.13418	0.01979
500	68.00000	0.13491	0.01989
550	68.00000	0.13515	0.01993
600	68.00000	0.13515	0.01993
