110	68.00000	0.01965	0.00323
115	68.00000	0.02316	0.00374
120	68.00000	0.02952	0.00467
130	68.00000	0.04668	0.00719
140	68.00000	0.06466	0.00981
150	68.00000	0.08945	0.01344
160	68.00000	0.09858	0.01477
170	68.00000	0.11467	0.01712
180	68.00000	0.13527	0.02013
190	68.00000	0.15289	0.02271
200	68.00000	0.16787	0.02489
250	68.00000	0.23806	0.03515
300	68.00000	0.25050	0.03696
350	68.00000	0.25434	0.03752
400	68.00000	0.25555	0.03770
450	68.00000	0.25684	0.03789
500	68.00000	0.25708	0.03792
550	68.00000	0.25708	0.03792
600	68.00000	0.25733	0.03796
