110	266.00000	0.01565	0.00093
115	266.00000	0.01862	0.00108
120	266.00000	0.02112	0.00121
130	266.00000	0.03305	0.00181
140	266.00000	0.04840	0.00258
150	266.00000	0.06353	0.00334
160	266.00000	0.07114	0.00373
170	266.00000	0.07716	0.00403
180	266.00000	0.08805	0.00458
190	266.00000	0.09820	0.00509
200	266.00000	0.10650	0.00550
250	266.00000	0.14351	0.00736
300	266.00000	0.14811	0.00760
350	266.00000	0.15025	0.00770
400	266.00000	0.15114	0.00775
450	266.00000	0.15154	0.00777
500	266.00000	0.15163	0.00777
550	266.00000	0.15203	0.00779
600	266.00000	0.15210	0.00780
