110	161	0.00322	0.00029
115	161	0.00762	0.000697
120	161	0.00975	0.000893
130	161	0.0155	0.00143
140	161	0.0207	0.00191
150	161	0.0251	0.00232
160	161	0.0286	0.00264
170	161	0.0309	0.00285
180	161	0.0331	0.00306
190	161	0.036	0.00332
200	161	0.0382	0.00353
250	161	0.0449	0.00412
300	161	0.046	0.00422
350	161	0.0464	0.00426
400	161	0.0465	0.00426
450	161	0.0466	0.00427
500	161	0.0466	0.00427
550	161	0.0467	0.00427
600	161	0.0467	0.00428
