110	161	0.112	0.0142
115	161	0.137	0.0173
120	161	0.16	0.0202
130	161	0.233	0.0294
140	161	0.305	0.0386
150	161	0.366	0.0463
160	161	0.39	0.0493
170	161	0.402	0.0509
180	161	0.442	0.0558
190	161	0.475	0.06
200	161	0.5	0.0632
250	161	0.619	0.0783
300	161	0.633	0.0801
350	161	0.64	0.081
400	161	0.644	0.0814
450	161	0.645	0.0815
500	161	0.646	0.0816
550	161	0.647	0.0817
600	161	0.647	0.0818
