110	266.00000	0.00830	0.00054
115	266.00000	0.01106	0.00069
120	266.00000	0.01356	0.00081
130	266.00000	0.02140	0.00120
140	266.00000	0.02910	0.00159
150	266.00000	0.03507	0.00188
160	266.00000	0.04106	0.00218
170	266.00000	0.04450	0.00235
180	266.00000	0.04855	0.00255
190	266.00000	0.05483	0.00286
200	266.00000	0.05974	0.00311
250	266.00000	0.08382	0.00430
300	266.00000	0.08645	0.00443
350	266.00000	0.08740	0.00448
400	266.00000	0.08777	0.00449
450	266.00000	0.08798	0.00450
500	266.00000	0.08810	0.00451
550	266.00000	0.08821	0.00452
600	266.00000	0.08826	0.00452
