110	120	0.0229	0.00706
115	120	0.0285	0.00879
120	120	0.0356	0.011
130	120	0.0587	0.0181
140	120	0.0729	0.0225
150	120	0.0868	0.0268
160	120	0.0978	0.0301
170	120	0.105	0.0323
180	120	0.115	0.0354
190	120	0.129	0.0397
200	120	0.141	0.0434
250	120	0.192	0.0591
300	120	0.2	0.0615
350	120	0.203	0.0624
400	120	0.204	0.0628
450	120	0.205	0.0631
500	120	0.205	0.0633
550	120	0.206	0.0634
600	120	0.206	0.0635
