110	120	0.0519	0.0114
115	120	0.107	0.0234
120	120	0.121	0.0265
130	120	0.182	0.0399
140	120	0.241	0.0528
150	120	0.3	0.0656
160	120	0.326	0.0713
170	120	0.346	0.0757
180	120	0.387	0.0846
190	120	0.423	0.0924
200	120	0.451	0.0986
250	120	0.583	0.127
300	120	0.603	0.132
350	120	0.613	0.134
400	120	0.617	0.135
450	120	0.621	0.136
500	120	0.624	0.136
550	120	0.624	0.136
600	120	0.625	0.137
